CensusTract,HUNVFlag_x,LILATracts_1And10_x,LILATracts_halfAnd10_x,LILATracts_Vehicle_x,LILATracts_1And20_x,LATracts1_x,LATracts10_x,LATracts20_x,LATracts_half_x,entropy_index15,HUNVFlag_y,LILATracts_1And10_y,LILATracts_halfAnd10_y,LILATracts_Vehicle_y,LILATracts_1And20_y,LATracts1_y,LATracts10_y,LATracts20_y,LATracts_half_y,entropy_index10,HUNVFlag_diff,LILATracts_1And10_diff,LILATracts_halfAnd10_diff,LILATracts_Vehicle_diff,LILATracts_1And20_diff,LATracts1_diff,LATracts10_diff,LATracts20_diff,LATracts_half_diff
1081042004,0,0,0,0,0,1,0,0,1,0.8467989328902735,0,0,0,0,0,1,0,0,1,0.8764354467193997,0,0,0,0,0,0,0,0,0
1101005800,0,1,1,0,0,0,1,0,0,0.8460181859488438,0,0,0,0,0,1,1,0,1,0.7754580074711418,0,1,1,0,0,-1,0,0,-1
1111000100,0,0,0,0,0,0,0,0,0,0.845376710216298,0,0,0,0,0,1,0,0,1,0.6238228363047554,0,0,0,0,0,-1,0,0,-1
1073011804,0,1,1,0,1,1,0,0,1,0.8450449003260593,0,1,1,0,1,1,0,0,1,0.5852756322319107,0,0,0,0,0,0,0,0,0
1097006901,1,1,1,1,1,1,0,0,1,0.8448761127777403,1,1,1,1,1,1,0,0,1,0.8111635983306031,0,0,0,0,0,0,0,0,0
1087231500,0,0,0,0,0,0,0,0,0,0.8445078148268533,1,0,0,1,0,1,0,0,1,0.8112102967919201,-1,0,0,-1,0,-1,0,0,-1
1097003408,0,0,1,0,0,0,0,0,1,0.8445031468707211,0,0,0,0,0,0,0,0,1,0.932735063960487,0,0,1,0,0,0,0,0,0
1101005101,0,0,0,0,0,0,0,0,0,0.8444403601937813,0,0,0,0,0,1,0,0,1,0.8038147449550951,0,0,0,0,0,-1,0,0,-1
1013952700,0,0,0,0,0,0,0,0,0,0.8440523573982015,0,0,0,0,0,1,0,0,1,0.8661404233759392,0,0,0,0,0,-1,0,0,-1
1025957602,1,0,0,0,0,1,0,0,1,0.8439481442533533,0,1,1,0,1,1,0,0,1,0.8629526520916253,1,-1,-1,0,-1,0,0,0,0
1083020402,1,0,0,1,0,0,0,0,0,0.8437723322116298,0,0,0,0,0,1,0,0,1,0.6698024908424074,1,0,0,1,0,-1,0,0,-1
1073010301,1,0,1,1,0,0,0,0,1,0.8431876420031196,1,0,1,1,0,0,0,0,1,0.6484458616153734,0,0,0,0,0,0,0,0,0
1001021100,1,1,1,1,0,0,1,0,0,0.8431716849992943,1,0,0,0,0,1,1,0,1,0.7886259617034334,0,1,1,1,0,-1,0,0,-1
1121011300,1,1,1,1,1,1,0,0,1,0.8430548146701868,1,1,1,1,1,1,0,0,1,0.7318773820304765,0,0,0,0,0,0,0,0,0
1079979400,0,1,1,0,1,1,0,0,1,0.8426489118899377,0,0,0,0,0,1,0,0,1,0.7656745838987926,0,1,1,0,1,0,0,0,0
1123962400,1,0,0,1,0,0,0,0,0,0.8423259701395116,1,0,0,1,0,1,0,0,1,0.8215006794630414,0,0,0,0,0,-1,0,0,-1
1039962100,0,1,1,0,1,1,0,0,1,0.8422720016542852,0,0,1,0,0,0,0,0,1,0.9433415235127628,0,1,0,0,1,1,0,0,0
1125012404,0,0,1,0,0,0,0,0,1,0.8419321774522739,0,0,1,0,0,0,0,0,1,0.6577231643150017,0,0,0,0,0,0,0,0,0
1097003710,1,0,0,0,0,1,0,0,1,0.8417942662492626,1,0,0,0,0,1,0,0,1,0.7541750400908315,0,0,0,0,0,0,0,0,0
1113030500,0,0,0,0,0,0,0,0,1,0.8415242250151515,0,0,1,0,0,0,0,0,1,0.7034844348650199,0,0,-1,0,0,0,0,0,0
1103005101,1,0,0,0,0,1,0,0,1,0.8415105650585949,0,0,0,0,0,1,0,0,1,0.7121447954066302,1,0,0,0,0,0,0,0,0
1097002000,0,0,0,0,0,1,0,0,1,0.8410158011987072,0,0,0,0,0,1,0,0,1,0.7771367050685832,0,0,0,0,0,0,0,0,0
1103005103,0,1,1,0,1,1,0,0,1,0.84041052217545,0,0,0,0,0,1,0,0,1,0.7094429421783729,0,1,1,0,1,0,0,0,0
1077010900,0,0,0,0,0,0,0,0,1,0.8390221475329203,1,0,0,0,0,1,0,0,1,0.5129011451772836,-1,0,0,0,0,-1,0,0,0
1017954000,1,0,0,1,0,0,0,0,0,0.837994495471216,1,0,0,1,0,1,0,0,1,0.7111411142920986,0,0,0,0,0,-1,0,0,-1
1117030407,0,1,1,0,1,1,0,0,1,0.837897938137268,0,1,1,0,1,1,0,0,1,0.7958280795537398,0,0,0,0,0,0,0,0,0
1097003708,0,0,0,0,0,1,0,0,1,0.8374234523174297,0,0,0,0,0,1,0,0,1,0.6975720154161971,0,0,0,0,0,0,0,0,0
1121012000,0,1,1,0,1,1,0,0,1,0.8361682565179529,0,0,0,0,0,1,0,0,1,0.9103106669776071,0,1,1,0,1,0,0,0,0
1031010500,1,0,0,1,0,0,0,0,0,0.835576358931915,1,0,0,1,0,1,0,0,1,0.7729293373222753,0,0,0,0,0,-1,0,0,-1
1117030340,0,0,0,0,0,1,0,0,1,0.8351837268114696,0,0,0,0,0,0,0,0,1,0.5601866213334795,0,0,0,0,0,1,0,0,0
1097000903,0,0,0,0,0,0,0,0,0,0.8346293423772939,0,0,0,0,0,0,0,0,0,0.8304960137954063,0,0,0,0,0,0,0,0,0
1073002700,1,1,1,1,1,1,0,0,1,0.8340544785077074,1,1,1,1,1,1,0,0,1,0.7271457232906399,0,0,0,0,0,0,0,0,0
1073011209,0,1,1,0,1,1,0,0,1,0.8339533458413295,1,1,1,1,1,1,0,0,1,0.5824593498796622,-1,0,0,-1,0,0,0,0,0
1089010402,1,0,0,0,0,0,0,0,0,0.8316493543431871,0,0,0,0,0,1,0,0,1,1.13385447738749,1,0,0,0,0,-1,0,0,-1
1073013902,0,0,0,0,0,0,0,0,1,0.8314821742195035,0,0,1,0,0,0,0,0,1,0.6671493763780151,0,0,-1,0,0,0,0,0,0
1055000900,0,1,1,0,1,1,0,0,1,0.8306865253572667,0,1,1,0,1,1,0,0,1,0.4754324256426181,0,0,0,0,0,0,0,0,0
1073004901,0,0,0,0,0,0,0,0,0,0.8301737691115287,0,0,0,0,0,0,0,0,0,0.6271477087931687,0,0,0,0,0,0,0,0,0
1125010802,0,0,0,0,0,0,0,0,0,0.8292279802690831,0,0,0,0,0,1,0,0,1,0.6899994695448288,0,0,0,0,0,-1,0,0,-1
1035960200,0,1,1,0,0,0,1,0,0,0.8288455308951018,0,1,1,0,0,1,1,0,1,0.6883755189858166,0,0,0,0,0,-1,0,0,-1
1101003301,0,0,0,0,0,0,0,0,1,0.8280348996854938,0,0,0,0,0,0,0,0,1,0.6881892245384273,0,0,0,0,0,0,0,0,0
1041963400,0,0,0,0,0,0,1,0,0,0.8274657202735872,1,1,1,1,0,1,1,0,1,0.7072010387291782,-1,-1,-1,-1,0,-1,0,0,-1
1091973400,0,0,0,0,0,0,0,0,0,0.8269517605995784,0,0,0,0,0,1,0,0,1,0.670641781277651,0,0,0,0,0,-1,0,0,-1
1031010400,0,0,0,0,0,0,0,0,0,0.8266728747207431,0,0,0,0,0,1,0,0,1,0.5344345500447336,0,0,0,0,0,-1,0,0,-1
1051030902,0,0,0,0,0,0,0,0,0,0.8253045404891765,0,0,0,0,0,1,0,0,1,1.0577768665175136,0,0,0,0,0,-1,0,0,-1
1089010624,0,0,0,0,0,1,0,0,1,0.8246331887810574,0,0,0,0,0,1,0,0,1,0.6170443193672768,0,0,0,0,0,0,0,0,0
1121011700,0,0,0,0,0,0,0,0,0,0.8238160138493548,1,0,0,1,0,1,0,0,1,0.724756366717679,-1,0,0,-1,0,-1,0,0,-1
1025957800,1,1,1,1,0,0,1,0,0,0.8236905284047255,1,1,1,1,0,1,1,0,1,0.7629932245839072,0,0,0,0,0,-1,0,0,-1
1033020100,1,1,1,1,1,1,0,0,1,0.8234727422569766,0,0,0,0,0,0,0,0,1,0.6988291772017716,1,1,1,1,1,1,0,0,0
1081040500,0,0,0,0,0,1,0,0,1,0.8231294660992693,0,0,0,0,0,1,0,0,1,0.9002244024175032,0,0,0,0,0,0,0,0,0
1125012800,1,0,1,1,0,0,0,0,1,0.8229231280633819,0,0,1,0,0,0,0,0,1,0.6423604422531224,1,0,0,1,0,0,0,0,0
1013953200,1,1,1,1,0,0,1,0,0,0.8224472693593747,1,1,1,1,0,1,1,0,1,0.8198779851579545,0,0,0,0,0,-1,0,0,-1
1033020600,1,0,0,0,0,1,0,0,1,0.822067633010477,1,1,1,1,1,1,0,0,1,0.8001201851636308,0,-1,-1,-1,-1,0,0,0,0
1101001800,0,0,0,0,0,0,0,0,1,0.8218444124990952,0,0,0,0,0,0,0,0,1,0.6345939111539686,0,0,0,0,0,0,0,0,0
1121010302,0,0,0,0,0,0,0,0,0,0.8208151672942064,0,0,0,0,0,1,0,0,1,0.7608013225282135,0,0,0,0,0,-1,0,0,-1
1055010401,0,1,1,0,1,1,0,0,1,0.8203712048301858,0,1,1,0,1,1,0,0,1,0.39513603364756816,0,0,0,0,0,0,0,0,0
1097006902,0,0,0,0,0,1,0,0,1,0.819975328622761,0,0,0,0,0,1,0,0,1,0.7933444350797023,0,0,0,0,0,0,0,0,0
1101002000,0,0,0,0,0,0,0,0,1,0.8199063988338864,0,0,0,0,0,0,0,0,1,0.7452932889691786,0,0,0,0,0,0,0,0,0
1021060402,0,0,0,0,0,0,0,0,0,0.8194373251183197,0,0,0,0,0,1,0,0,1,0.5954021880071356,0,0,0,0,0,-1,0,0,-1
1105687000,1,0,0,1,0,0,0,0,0,0.8194027437145986,1,0,0,1,0,1,0,0,1,0.859217236216563,0,0,0,0,0,-1,0,0,-1
1081040901,0,0,0,0,0,0,0,0,1,0.8190416944896327,0,0,0,0,0,1,0,0,1,0.9837785171740726,0,0,0,0,0,-1,0,0,0
1039962000,0,0,0,0,0,0,0,0,0,0.8185188355814338,0,0,0,0,0,1,0,0,1,0.6810495641100471,0,0,0,0,0,-1,0,0,-1
1021060102,1,1,1,1,1,1,0,0,1,0.818070903130166,0,0,0,0,0,1,0,0,1,0.6714956558647017,1,1,1,1,1,0,0,0,0
1051030400,1,0,0,0,0,0,0,0,0,0.8160737692035093,1,0,0,0,0,1,0,0,1,0.7205822008532535,0,0,0,0,0,-1,0,0,-1
1089011013,0,0,0,0,0,1,0,0,1,0.8154605973049304,0,0,0,0,0,1,0,0,1,0.7287165541015826,0,0,0,0,0,0,0,0,0
1035960400,1,1,1,1,0,0,1,0,0,0.8138154774917993,1,1,1,1,0,1,1,0,1,0.7030390234407794,0,0,0,0,0,-1,0,0,-1
1117030213,0,0,0,0,0,1,0,0,1,0.8133742581582054,0,0,0,0,0,1,0,0,1,0.8584128336441033,0,0,0,0,0,0,0,0,0
1107050400,1,0,0,1,0,0,0,0,0,0.8121107132776823,1,0,0,1,0,1,0,0,1,0.689446449859476,0,0,0,0,0,-1,0,0,-1
1115040203,1,0,0,1,0,0,0,0,0,0.8120750656368856,1,0,0,1,0,1,0,0,1,0.5752341855625313,0,0,0,0,0,-1,0,0,-1
1045020500,0,0,1,0,0,0,0,0,1,0.8105746725265022,0,1,1,0,1,1,0,0,1,0.8086678861789452,0,-1,0,0,-1,-1,0,0,0
1081041600,1,1,1,1,1,1,0,0,1,0.8065743711231305,1,1,1,1,1,1,0,0,1,0.6573841156190477,0,0,0,0,0,0,0,0,0
1081042101,0,0,0,0,0,0,0,0,0,0.806496734625934,1,0,0,0,0,1,0,0,1,0.7982063131529847,-1,0,0,0,0,-1,0,0,-1
1111000500,1,1,1,1,1,1,0,0,1,0.8064965341311288,1,1,1,1,1,1,0,0,1,0.828824344562767,0,0,0,0,0,0,0,0,0
1121010900,0,0,1,0,0,0,0,0,1,0.806037339938868,0,0,0,0,0,0,0,0,1,0.7473101407127952,0,0,1,0,0,0,0,0,0
1017953900,0,0,0,0,0,0,0,0,0,0.8045364406298788,0,0,0,0,0,1,0,0,1,0.7894941372820643,0,0,0,0,0,-1,0,0,-1
1073012304,0,0,0,0,0,1,0,0,1,0.804032045615359,0,0,0,0,0,1,0,0,1,0.7072420818409546,0,0,0,0,0,0,0,0,0
1073010402,0,1,1,0,1,1,0,0,1,0.8033556541161168,0,0,0,0,0,1,0,0,1,0.6623353450132591,0,1,1,0,1,0,0,0,0
1025958001,0,0,0,0,0,0,0,0,0,0.8032940999988688,0,0,0,0,0,1,0,0,1,0.6611405292651616,0,0,0,0,0,-1,0,0,-1
1073002305,0,0,0,0,0,1,0,0,1,0.8028642522093653,1,1,1,1,1,1,0,0,1,0.7818911771350541,-1,-1,-1,-1,-1,0,0,0,0
1097003705,0,0,0,0,0,0,0,0,1,0.8028095256601492,1,0,0,0,0,0,0,0,1,0.8498782084708522,-1,0,0,0,0,0,0,0,0
1065040000,0,0,0,0,0,0,1,0,0,0.802203479301629,1,0,0,0,0,1,0,0,1,0.8058731131019725,-1,0,0,0,0,-1,1,0,-1
1013953400,0,0,0,0,0,0,0,0,0,0.801684732724463,0,0,0,0,0,1,0,0,1,0.7315299339094957,0,0,0,0,0,-1,0,0,-1
1121011100,0,0,0,0,0,0,0,0,0,0.8005584493923981,1,0,0,0,0,1,0,0,1,0.8128516220692876,-1,0,0,0,0,-1,0,0,-1
1015001600,0,1,1,0,1,1,0,0,1,0.8000820948763696,0,1,1,0,1,1,0,0,1,0.678300384850567,0,0,0,0,0,0,0,0,0
1125010701,0,0,0,0,0,0,0,0,0,0.7999881043246061,0,0,0,0,0,1,0,0,1,0.5472141713904544,0,0,0,0,0,-1,0,0,-1
1073010002,0,0,0,0,0,1,0,0,1,0.7996204724069002,0,0,0,0,0,1,0,0,1,0.5868775994830531,0,0,0,0,0,0,0,0,0
1069041800,0,0,0,0,0,0,0,0,0,0.7995945234346166,0,0,0,0,0,1,0,0,1,0.7170556737078393,0,0,0,0,0,-1,0,0,-1
1073014203,0,0,0,0,0,0,0,0,0,0.7994353148942112,0,0,0,0,0,1,0,0,1,0.6839707589552319,0,0,0,0,0,-1,0,0,-1
1101005504,0,0,0,0,0,0,0,0,0,0.7993693378687636,0,0,0,0,0,1,0,0,1,0.6420266127143022,0,0,0,0,0,-1,0,0,-1
1097002200,0,0,1,0,0,0,0,0,1,0.7981532494302143,0,0,1,0,0,0,0,0,1,0.5523856005427408,0,0,0,0,0,0,0,0,0
1103005106,0,0,0,0,0,1,0,0,1,0.798090274433694,1,0,0,0,0,1,0,0,1,0.6418486278154472,-1,0,0,0,0,0,0,0,0
1073014204,0,0,0,0,0,1,0,0,1,0.7970323560548637,0,0,0,0,0,1,0,0,1,0.7140397294384093,0,0,0,0,0,0,0,0,0
1003011000,0,0,0,0,0,0,0,0,0,0.7968722499579987,1,0,0,0,0,1,0,0,1,0.5702169312561871,-1,0,0,0,0,-1,0,0,-1
1125010407,0,0,0,0,0,0,0,0,1,0.7965164167427463,0,0,0,0,0,1,0,0,1,0.6860903275623467,0,0,0,0,0,-1,0,0,0
1065040500,0,0,0,0,0,0,0,0,0,0.7959722848773882,0,0,0,0,0,1,0,0,1,0.6311727098787077,0,0,0,0,0,-1,0,0,-1
1127020100,1,0,0,1,0,0,0,0,0,0.7957322326727758,1,0,0,1,0,1,0,0,1,0.8692082032666094,0,0,0,0,0,-1,0,0,-1
1101005604,0,0,0,0,0,0,1,0,0,0.7955369157571008,0,0,0,0,0,1,1,0,1,0.7219573171141257,0,0,0,0,0,-1,0,0,-1
1077010200,1,0,1,1,0,0,0,0,1,0.7945310232176906,1,0,1,1,0,0,0,0,1,0.6465888478777634,0,0,0,0,0,0,0,0,0
1101001500,0,0,1,0,0,0,0,0,1,0.7944823346440301,1,0,1,1,0,0,0,0,1,0.5466294071072276,-1,0,0,-1,0,0,0,0,0
1001020500,1,0,0,0,0,1,0,0,1,0.794303914666792,1,0,0,0,0,1,0,0,1,0.7042381333951626,0,0,0,0,0,0,0,0,0
1001020300,0,0,0,0,0,1,0,0,1,0.7941709009020791,0,0,0,0,0,1,0,0,1,0.5341472166014875,0,0,0,0,0,0,0,0,0
1123962000,0,0,0,0,0,0,0,0,0,0.7939554569338606,1,0,0,0,0,1,0,0,1,0.7925526373096944,-1,0,0,0,0,-1,0,0,-1
1091973300,0,1,1,0,0,0,1,0,0,0.7936915462297432,0,0,0,0,0,1,1,0,1,0.7533219712148493,0,1,1,0,0,-1,0,0,-1
1105686800,0,1,1,0,0,0,1,0,0,0.7928189213940603,0,1,1,0,0,1,1,0,1,0.7207301807024894,0,0,0,0,0,-1,0,0,-1
1073011803,0,1,1,0,1,1,0,0,1,0.7926182148660751,0,0,0,0,0,1,0,0,1,0.6771210289015506,0,1,1,0,1,0,0,0,0
1079979700,0,0,0,0,0,0,0,0,0,0.7925466775090484,0,0,0,0,0,1,0,0,1,0.5238108410313385,0,0,0,0,0,-1,0,0,-1
1095031000,0,0,0,0,0,0,0,0,0,0.7920024500423619,1,0,0,1,0,1,0,0,1,0.4535433082312895,-1,0,0,-1,0,-1,0,0,-1
1055000600,0,1,1,0,1,1,0,0,1,0.7917854502021688,0,1,1,0,1,1,0,0,1,0.7062248228439036,0,0,0,0,0,0,0,0,0
1003010903,0,0,0,0,0,0,0,0,0,0.7915396634534146,0,0,0,0,0,1,0,0,1,0.834765671156854,0,0,0,0,0,-1,0,0,-1
1073013901,0,1,1,0,1,1,0,0,1,0.7909580771778638,0,1,1,0,1,1,0,0,1,0.6645307497322338,0,0,0,0,0,0,0,0,0
1047956100,1,0,0,0,0,0,0,0,0,0.7898892123552779,1,0,0,0,0,1,0,0,1,0.7037655207799935,0,0,0,0,0,-1,0,0,-1
1047956201,0,0,0,0,0,0,0,0,0,0.7897877376873457,0,0,0,0,0,1,0,0,1,0.7560814734460278,0,0,0,0,0,-1,0,0,-1
1027958900,0,0,0,0,0,0,0,0,0,0.7896986625377611,1,0,0,0,0,1,0,0,1,0.7347887513203919,-1,0,0,0,0,-1,0,0,-1
1117030605,0,0,0,0,0,0,0,0,0,0.7894516203205678,0,0,0,0,0,1,0,0,1,0.6270023036963251,0,0,0,0,0,-1,0,0,-1
1021060700,0,0,0,0,0,0,0,0,0,0.7892944883415695,0,0,0,0,0,1,0,0,1,0.6353842012587303,0,0,0,0,0,-1,0,0,-1
1025957700,0,0,0,0,0,0,0,0,0,0.7892560840956202,0,0,0,0,0,1,0,0,1,0.919365110937327,0,0,0,0,0,-1,0,0,-1
1049960600,0,0,0,0,0,0,0,0,0,0.788532442126066,0,0,0,0,0,1,0,0,1,0.3994565974071812,0,0,0,0,0,-1,0,0,-1
1101005406,0,0,0,0,0,1,0,0,1,0.7880883441836465,0,0,0,0,0,1,0,0,1,0.7683644735463968,0,0,0,0,0,0,0,0,0
1047957100,0,0,0,0,0,0,0,0,0,0.7876333639846164,1,0,0,0,0,1,0,0,1,0.780626888377982,-1,0,0,0,0,-1,0,0,-1
1097003706,0,0,0,0,0,0,0,0,1,0.7865195617885536,0,0,0,0,0,0,0,0,1,0.640821512893724,0,0,0,0,0,0,0,0,0
1071950300,1,0,0,0,0,0,0,0,0,0.7857347444287199,0,0,0,0,0,1,0,0,1,0.6225736143179372,1,0,0,0,0,-1,0,0,-1
1073012305,0,0,0,0,0,1,0,0,1,0.7850595482102776,0,0,0,0,0,1,0,0,1,0.7326455668293016,0,0,0,0,0,0,0,0,0
1125012502,0,0,0,0,0,1,0,0,1,0.7843992949709403,0,0,0,0,0,1,0,0,1,0.7369931850514813,0,0,0,0,0,0,0,0,0
1077010400,0,0,1,0,0,0,0,0,1,0.7843321615644943,1,0,0,0,0,0,0,0,1,0.8734283873386234,-1,0,1,0,0,0,0,0,0
1003011401,0,0,0,0,0,0,0,0,0,0.783858572664046,1,0,0,1,0,1,0,0,1,0.6735969319742887,-1,0,0,-1,0,-1,0,0,-1
1119011600,0,0,0,0,0,0,0,0,0,0.7811423348117701,0,0,0,0,0,1,0,0,1,0.6551661776002611,0,0,0,0,0,-1,0,0,-1
1039961800,0,0,0,0,0,0,0,0,0,0.7804512073510738,0,0,0,0,0,1,0,0,1,0.5234383501739527,0,0,0,0,0,-1,0,0,-1
1047956800,1,1,1,1,1,1,0,0,1,0.7803598244195656,1,1,1,1,1,1,0,0,1,1.022688242502377,0,0,0,0,0,0,0,0,0
1121010201,0,0,0,0,0,0,0,0,0,0.7793166695167005,0,0,0,0,0,1,0,0,1,0.5352047855514009,0,0,0,0,0,-1,0,0,-1
1081040400,0,1,1,0,1,1,0,0,1,0.7792395115076612,0,1,1,0,1,1,0,0,1,0.6107393862230023,0,0,0,0,0,0,0,0,0
1089000502,0,1,1,0,1,1,0,0,1,0.7791686016022102,0,1,1,0,1,1,0,0,1,0.8545651819794189,0,0,0,0,0,0,0,0,0
1061050500,0,0,0,0,0,0,0,0,0,0.779044148968037,0,0,0,0,0,1,0,0,1,0.8037787785667783,0,0,0,0,0,-1,0,0,-1
1117030345,0,0,0,0,0,1,0,0,1,0.7785214964227402,0,0,0,0,0,1,0,0,1,0.21902547218658178,0,0,0,0,0,0,0,0,0
1033020802,0,0,0,0,0,0,0,0,0,0.7783328089315525,0,0,0,0,0,1,0,0,1,0.45245211804729835,0,0,0,0,0,-1,0,0,-1
1101005700,0,1,1,0,0,0,1,0,0,0.7772079525919088,0,0,0,0,0,1,1,0,1,0.8465885506183819,0,1,1,0,0,-1,0,0,-1
1125011200,1,1,1,1,1,1,0,0,1,0.776759405426436,1,0,1,1,0,0,0,0,1,0.842487718824981,0,1,0,0,1,1,0,0,0
1003010905,0,0,0,0,0,0,0,0,0,0.7767417180438512,0,0,0,0,0,1,0,0,1,0.6620015291720618,0,0,0,0,0,-1,0,0,-1
1009050102,1,0,0,0,0,1,0,0,1,0.7766449766551069,0,0,0,0,0,1,0,0,1,0.6459879896854434,1,0,0,0,0,0,0,0,0
1033020703,1,0,0,0,0,1,0,0,1,0.7758912537068379,0,0,0,0,0,1,0,0,1,0.74263516943277,1,0,0,0,0,0,0,0,0
1073004701,0,0,0,0,0,0,0,0,0,0.775787805676624,0,0,0,0,0,0,0,0,0,0.7864415396551838,0,0,0,0,0,0,0,0,0
1117030344,0,0,0,0,0,0,0,0,0,0.7753200554195423,0,0,0,0,0,1,0,0,1,0.8365514554552852,0,0,0,0,0,-1,0,0,-1
1121011600,1,0,0,1,0,0,0,0,0,0.7750798721351414,1,0,0,0,0,1,0,0,1,0.6667274846526027,0,0,0,1,0,-1,0,0,-1
1003011501,1,0,0,0,0,1,0,0,1,0.7740435457853623,1,1,1,1,1,1,0,0,1,0.5597907353646115,0,-1,-1,-1,-1,0,0,0,0
1073011205,0,0,0,0,0,1,0,0,1,0.773070557980624,0,0,0,0,0,1,0,0,1,0.36325835954786156,0,0,0,0,0,0,0,0,0
1089002921,0,0,0,0,0,1,0,0,1,0.7724514726515753,1,0,0,0,0,1,0,0,1,0.7007305559650255,-1,0,0,0,0,0,0,0,0
1023956800,1,0,0,1,0,0,0,0,0,0.7711338763442089,1,0,0,0,0,1,0,0,1,0.7085185926644139,0,0,0,1,0,-1,0,0,-1
1073012906,1,0,0,0,0,1,0,0,1,0.7699520038403153,1,0,0,0,0,1,0,0,1,0.6989190635189068,0,0,0,0,0,0,0,0,0
1015000600,1,0,1,1,0,0,0,0,1,0.7694857510503743,1,0,1,1,0,0,0,0,1,0.7249899264475053,0,0,0,0,0,0,0,0,0
1085780800,1,0,0,1,0,0,0,0,0,0.76903585092232,1,1,1,1,0,1,1,0,1,0.8290993832387566,0,-1,-1,0,0,-1,-1,0,-1
1033020801,0,0,0,0,0,0,0,0,0,0.7678114209670308,0,0,0,0,0,1,0,0,1,0.6266358074223136,0,0,0,0,0,-1,0,0,-1
1025957901,1,0,0,1,0,0,0,0,0,0.767009767830951,1,0,0,0,0,1,0,0,1,0.6821786011973617,0,0,0,1,0,-1,0,0,-1
1009050200,0,0,0,0,0,0,0,0,0,0.7665629415710312,0,0,0,0,0,1,0,0,1,0.5307098328375317,0,0,0,0,0,-1,0,0,-1
1073000100,1,1,1,1,1,1,0,0,1,0.7647876447353802,0,1,1,0,1,1,0,0,1,0.7098443602814001,1,0,0,1,0,0,0,0,0
1073014413,0,0,0,0,0,1,0,0,1,0.7647809978428137,0,0,0,0,0,1,0,0,1,0.7694223223655982,0,0,0,0,0,0,0,0,0
1073002306,0,0,0,0,0,1,0,0,1,0.7640072631175331,0,0,0,0,0,1,0,0,1,0.6583941663890915,0,0,0,0,0,0,0,0,0
1047956701,0,0,0,0,0,0,0,0,1,0.7633187035216034,0,0,0,0,0,0,0,0,1,0.8140158548083893,0,0,0,0,0,0,0,0,0
1065040100,0,1,1,0,0,0,1,0,0,0.7631016614246875,0,0,0,0,0,1,0,0,1,0.8317236367444399,0,1,1,0,0,-1,1,0,-1
1041963600,0,0,0,0,0,0,1,0,0,0.7620377166812214,0,0,0,0,0,1,1,0,1,0.7340961886191367,0,0,0,0,0,-1,0,0,-1
1053969800,0,1,1,0,0,0,1,0,0,0.7619082994385135,1,1,1,1,0,1,1,0,1,0.6047248070522598,-1,0,0,-1,0,-1,0,0,-1
1021060401,0,0,0,0,0,0,0,0,0,0.7605957877397546,0,0,0,0,0,1,0,0,1,0.5298505502636643,0,0,0,0,0,-1,0,0,-1
1125012503,0,0,0,0,0,0,0,0,0,0.7604247071586241,0,0,0,0,0,1,0,0,1,0.7945896962727678,0,0,0,0,0,-1,0,0,-1
1117030303,0,0,0,0,0,1,0,0,1,0.7601638139176286,0,0,0,0,0,1,0,0,1,0.6194199561286853,0,0,0,0,0,0,0,0,0
1097007101,0,1,1,0,1,1,0,0,1,0.7592606273311917,0,1,1,0,1,1,0,0,1,0.6138358956052684,0,0,0,0,0,0,0,0,0
1097006402,0,0,0,0,0,0,0,0,0,0.758879050495338,1,0,0,1,0,1,0,0,1,0.9102768913192335,-1,0,0,-1,0,-1,0,0,-1
1073013601,1,1,1,1,1,1,0,0,1,0.7587528084246623,1,1,1,1,1,1,0,0,1,0.5141687188590184,0,0,0,0,0,0,0,0,0
1051030100,1,0,0,0,0,0,0,0,0,0.7583049547449833,0,0,0,0,0,1,0,0,1,0.7931596285669279,1,0,0,0,0,-1,0,0,-1
1113031000,0,0,0,0,0,0,0,0,0,0.7581646804790325,0,0,0,0,0,1,0,0,1,0.8583908497685463,0,0,0,0,0,-1,0,0,-1
1117030703,1,0,0,1,0,0,0,0,0,0.7578431129918392,1,0,0,0,0,1,0,0,1,0.7301880250607662,0,0,0,1,0,-1,0,0,-1
1095031200,0,0,0,0,0,1,0,0,1,0.7550356900931373,0,0,0,0,0,1,0,0,1,0.37326745314326715,0,0,0,0,0,0,0,0,0
1003010800,0,0,0,0,0,1,0,0,1,0.7549590083709612,0,0,0,0,0,1,0,0,1,0.711492658508507,0,0,0,0,0,0,0,0,0
1081040800,1,1,1,1,1,1,0,0,1,0.7545536611558171,1,1,1,1,1,1,0,0,1,0.8310462980029566,0,0,0,0,0,0,0,0,0
1113030402,0,0,0,0,0,1,0,0,1,0.7541592736481306,0,0,0,0,0,0,0,0,1,0.8342644853817875,0,0,0,0,0,1,0,0,0
1073011208,0,0,0,0,0,1,0,0,1,0.753319374573561,0,0,0,0,0,1,0,0,1,0.5671064731587108,0,0,0,0,0,0,0,0,0
1101002700,0,0,0,0,0,0,0,0,1,0.7524121882574253,0,0,0,0,0,1,0,0,1,0.7174167738421489,0,0,0,0,0,-1,0,0,0
1125012000,0,1,1,0,1,1,0,0,1,0.7523733649077763,0,0,1,0,0,0,0,0,1,0.4280282004438386,0,1,0,0,1,1,0,0,0
1097007201,0,0,0,0,0,0,0,0,0,0.7523095479412524,0,0,0,0,0,1,0,0,1,0.6271355978579584,0,0,0,0,0,-1,0,0,-1
